delta,lat,lon,depth_top_cm,depth_bot_cm,soc,ph,clay,silt,sand,source
Mississippi,32.9897232,-91.7552795,74.0,103.0,1.1,5.4,31.3,58.1,10.6,WoSIS
Mississippi,30.773826599121,-93.476577758789,0.0,18.0,12.7,5.5,5.8,55.8,38.4,WoSIS
Mississippi,30.773826599121,-93.476577758789,18.0,30.0,3.3,4.5,15.1,54.9,30.0,WoSIS
Mississippi,30.773826599121,-93.476577758789,30.0,56.0,2.5,4.4,19.1,55.1,25.8,WoSIS
Mississippi,30.773826599121,-93.476577758789,56.0,86.0,1.7,4.5,17.5,55.8,26.7,WoSIS
Mississippi,30.773826599121,-93.476577758789,86.0,178.0,1.4,4.8,18.7,57.9,23.4,WoSIS
Mississippi,32.0600013999999,-93.0250015,0.0,15.0,44.6,5.5,16.6,23.0,60.4,WoSIS
Mississippi,32.0600013999999,-93.0250015,15.0,30.0,5.4,5.1,33.4,18.9,47.7,WoSIS
Mississippi,32.0600013999999,-93.0250015,30.0,56.0,5.4,4.9,58.2,10.8,31.0,WoSIS
Mississippi,32.0600013999999,-93.0250015,56.0,84.0,2.8,4.6,63.0,13.2,23.8,WoSIS
Mississippi,32.0600013999999,-93.0250015,84.0,112.0,2.6,4.7,58.8,8.7,32.5,WoSIS
Mississippi,32.4165611267089,-92.367935180664,0.0,11.0,5.1,6.3,2.5,16.3,81.2,WoSIS
Mississippi,32.4165611267089,-92.367935180664,11.0,19.0,2.4,6.4,4.6,23.3,72.1,WoSIS
Mississippi,32.4165611267089,-92.367935180664,19.0,33.0,2.2,6.3,11.6,30.0,58.4,WoSIS
Mississippi,32.4165611267089,-92.367935180664,33.0,59.0,2.5,5.7,20.7,26.9,52.4,WoSIS
Mississippi,32.4165611267089,-92.367935180664,59.0,84.0,1.4,5.7,13.7,21.5,64.8,WoSIS
Mississippi,32.4165611267089,-92.367935180664,84.0,104.0,0.8,5.7,11.5,17.2,71.3,WoSIS
Mississippi,30.2727776,-90.7780532999999,10.0,80.0,33.4,4.7,66.5,33.0,0.5,WoSIS
Mississippi,30.2727776,-90.7780532999999,80.0,120.0,10.6,4.8,45.5,54.2,0.3,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,0.0,13.0,14.6,5.2,14.3,63.5,22.2,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,13.0,30.0,3.8,6.4,29.6,61.8,8.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,30.0,50.0,1.7,4.9,23.2,60.7,16.1,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,50.0,61.0,1.0,4.7,15.2,54.3,30.5,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,17.7,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,17.7,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,17.7,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,47.3,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,8.9,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,8.9,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,8.9,39.4,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,45.5,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,47.3,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,39.4,36.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,45.5,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,47.3,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.9,23.0,39.4,43.8,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.6,23.0,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,45.5,37.6,WoSIS
Mississippi,30.8141059875488,-90.9617767333984,61.0,82.0,0.5,4.4,23.0,45.5,37.6,WoSIS
